ECID,Type,Name,Unit,Pointer,Max,Min,Default,Comment,Line,SourceRef
16031,BOOLEAN_TYPE,Enable Yield Alarm by Bin Setting,,&TestIF_File.bLowYieldAlarmByBin,1,0,0,Enable Yield Alarm by Bin Setting,1123,SECSGEM/uHGemHT9045_EC.cpp#L1123
16050,BOOLEAN_TYPE,Consecutive Failure Alarm by Socket for RT,,&TestIF_File.bContsFailBySocket_RT,1,0,0,0: ON; 1: OFF; ,1125,SECSGEM/uHGemHT9045_EC.cpp#L1125
16051,INT_4_TYPE,Consecutive Failure Alarm Count by Socket for RT,,&TestIF_File.iContsFailSocketAlarmCT_RT,100,1,100,Consecutive Failure Alarm Count by Socket for RT,1126,SECSGEM/uHGemHT9045_EC.cpp#L1126
16052,BOOLEAN_TYPE,Consecutive Failure Alarm by Head for RT,,&TestIF_File.bContsFailByHead_RT,1,0,0,0: ON; 1: OFF; ,1127,SECSGEM/uHGemHT9045_EC.cpp#L1127
16053,INT_4_TYPE,Consecutive Failure Alarm Count by Head for RT,,&TestIF_File.iContsFailHeadAlarmCT_RT,100,1,100,Consecutive Failure Alarm Count by Head for RT,1128,SECSGEM/uHGemHT9045_EC.cpp#L1128
16057,BOOLEAN_TYPE,Low Yield Alarm for RT,,&TestIF_File.bFailAlarmLowYield_RT,1,0,0,Low Yield Alarm for RT,1129,SECSGEM/uHGemHT9045_EC.cpp#L1129
16058,INT_4_TYPE,Low Yield Alarm Percentage for RT,Percentage,&TestIF_File.iLowYieldLimit_RT,100,0,0,Low Yield Alarm Percentage for RT,1130,SECSGEM/uHGemHT9045_EC.cpp#L1130
16059,INT_4_TYPE,Low Yield Alarm Ignore Count for RT,,&TestIF_File.iLowYieldCount_RT,100000,1,100,Low Yield Alarm Ignore Count for RT,1131,SECSGEM/uHGemHT9045_EC.cpp#L1131
16060,BOOLEAN_TYPE,Site Different Alarm for RT,,&TestIF_File.bFailAlarmSiteYieldDifferent_RT,1,0,0,Site Different Alarm for RT,1132,SECSGEM/uHGemHT9045_EC.cpp#L1132
16061,INT_4_TYPE,Site Different Alarm Percentage for RT,Percentage,&TestIF_File.iFailAlarmSiteYield_RT,100,0,0,Site Different Alarm Percentage for RT,1133,SECSGEM/uHGemHT9045_EC.cpp#L1133
16062,INT_4_TYPE,Site Different Alarm Ignore Count for RT,,&TestIF_File.iFailAlarmSiteYieldDifferentCount_RT,100000,1,100,Site Different Alarm Ignore Count for RT,1134,SECSGEM/uHGemHT9045_EC.cpp#L1134
16063,INT_4_TYPE,Piggy Back Function Action for RT,,&TestIF_File.iCountAlarmAction_RT,1,0,0,0: Alarm; 1: Index Check; ,1135,SECSGEM/uHGemHT9045_EC.cpp#L1135
16064,BOOLEAN_TYPE,Piggy Back Continual Pass Bin Enable (Total) for RT,,&TestIF_File.bContinuousPass_RT,1,0,0,Piggy Back Continual Pass Bin Enable (Total) for RT,1136,SECSGEM/uHGemHT9045_EC.cpp#L1136
16065,INT_4_TYPE,Piggy Back Continual Pass Bin Setting (Total) for RT,,&TestIF_File.iContinuousPassBin_RT,255,0,1,Piggy Back Continual Pass Bin Setting (Total) for RT,1137,SECSGEM/uHGemHT9045_EC.cpp#L1137
16066,INT_4_TYPE,Piggy Back Continual Pass Bin Count (Total) for RT,,&TestIF_File.iContinuousPassBinCount_RT,100000,1,100,Piggy Back Continual Pass Bin Count (Total) for RT,1138,SECSGEM/uHGemHT9045_EC.cpp#L1138
16067,BOOLEAN_TYPE,Piggy Back Continual Pass Bin Enable (Socket) for RT,,&TestIF_File.bContinuousPassBySocket_RT,1,0,0,Piggy Back Continual Pass Bin Enable (Socket) for RT,1139,SECSGEM/uHGemHT9045_EC.cpp#L1139
16068,INT_4_TYPE,Piggy Back Continual Pass Bin Count (Socket) for RT,,&TestIF_File.iContinuousPassBinCountBySocket_RT,100000,1,100,Piggy Back Continual Pass Bin Count (Socket) for RT,1140,SECSGEM/uHGemHT9045_EC.cpp#L1140
16069,BOOLEAN_TYPE,Piggy Back Continual Loader Enable for RT,,&TestIF_File.bContinuousLoader_RT,1,0,0,Piggy Back Continual Loader Enable for RT,1141,SECSGEM/uHGemHT9045_EC.cpp#L1141
16070,INT_4_TYPE,Piggy Back Continual Loader Count for RT,,&TestIF_File.iContinuousLoaderCount_RT,100000,1,100,Piggy Back Continual Loader Count for RT,1142,SECSGEM/uHGemHT9045_EC.cpp#L1142
16071,BOOLEAN_TYPE,Piggy Back Continual Contact Enable for RT,,&TestIF_File.bContinuousContact_RT,1,0,0,Piggy Back Continual Contact Enable for RT,1143,SECSGEM/uHGemHT9045_EC.cpp#L1143
16072,INT_4_TYPE,Piggy Back Continual Contact Count for RT,,&TestIF_File.iContinuousContactCount_RT,100000,1,100,Piggy Back Continual Contact Count for RT,1144,SECSGEM/uHGemHT9045_EC.cpp#L1144
16073,BOOLEAN_TYPE,By Site Compare Yield Enable for RT,,&TestIF_File.bFailAlarmSiteYieldCmp_RT,1,0,0,By Site Compare Yield Enable for RT,1146,SECSGEM/uHGemHT9045_EC.cpp#L1146
16074,INT_4_TYPE,By Site Compare Yield Percentage for RT,,&TestIF_File.iFailAlarmSiteYieldCmp_RT,100,1,100,By Site Compare Yield Percentage for RT,1147,SECSGEM/uHGemHT9045_EC.cpp#L1147
16075,INT_4_TYPE,By Site Compare Yield Ignore Count for RT,,&TestIF_File.iFailAlarmSiteYieldCmpCount_RT,100000,1,100,By Site Compare Yield Ignore Count for RT,1148,SECSGEM/uHGemHT9045_EC.cpp#L1148
16076,BOOLEAN_TYPE,Low Yields%(By Total) Enable for RT,,&TestIF_File.bFailAlarmLowYieldByTotal_RT,1,0,0,Low Yields%(By Total) Enable for RT,1149,SECSGEM/uHGemHT9045_EC.cpp#L1149
16077,INT_4_TYPE,Low Yields%(By Total) Percentage for RT,,&TestIF_File.iLowYieldLimitByTotal_RT,100,1,100,Low Yields%(By Total) Percentage for RT,1150,SECSGEM/uHGemHT9045_EC.cpp#L1150
16078,INT_4_TYPE,Low Yields%(By Total) Ignore Count for RT,,&TestIF_File.iLowYieldCountByTotal_RT,100000,1,100,Low Yields%(By Total) Ignore Count for RT,1151,SECSGEM/uHGemHT9045_EC.cpp#L1151
16079,BOOLEAN_TYPE,All Site Fail Enable for RT,,&TestIF_File.bAllSiteFail_RT,1,0,0,All Site Fail Enable,1152,SECSGEM/uHGemHT9045_EC.cpp#L1152
16100,INT_4_TYPE,QA Mode Device Count,,&TestIF_File.iQAModeCount,10000,50,50,QA Mode Device Count,1154,SECSGEM/uHGemHT9045_EC.cpp#L1154
16101,INT_4_TYPE,Running Mode After QA Mode Finish,,&TestIF_File.iQAModeRunType,1,0,0,0: Clean out every devices without test automatically; 1: One cycle and alarm then normal production; ,1155,SECSGEM/uHGemHT9045_EC.cpp#L1155
16102,INT_4_TYPE,Setted bin for untest devices,,&TestIF_File.iQAModeBin,16,0,1,Setted bin for untest devices,1156,SECSGEM/uHGemHT9045_EC.cpp#L1156
16103,BOOLEAN_TYPE,Tray end need to do QA mode again,,&TestIF_File.bQAModeAfterTrayEnd,1,0,0,Tray end need to do QA mode again,1157,SECSGEM/uHGemHT9045_EC.cpp#L1157
16110,INT_4_TYPE,Active Rotate Function,,&tRotate.ActiveRotate,1,0,0,Active Rotate Function,1159,SECSGEM/uHGemHT9045_EC.cpp#L1159
16111,INT_4_TYPE,Rotate Dut Number,,&tRotate.DutNum,1,0,0,0: 4 Kit; 1: 8 Kit; ,1160,SECSGEM/uHGemHT9045_EC.cpp#L1160
16112,FT_8_TYPE,Rotate X Pitch,mm,&tRotate.RotateKit_PitchX,80,10,40,Rotate X Pitch,1161,SECSGEM/uHGemHT9045_EC.cpp#L1161
16113,FT_8_TYPE,Rotate Y Pitch,mm,&tRotate.RotateKit_PitchY,80,10,60,Rotate Y Pitch,1162,SECSGEM/uHGemHT9045_EC.cpp#L1162
16114,FT_8_TYPE,Aa Rotate Angle,Degree,&tRotate.RotateDutDate[0][0][0],360,0,0,Aa Rotate Angle,1163,SECSGEM/uHGemHT9045_EC.cpp#L1163
16115,FT_8_TYPE,Ab Rotate Angle,Degree,&tRotate.RotateDutDate[0][0][1],360,0,0,Ab Rotate Angle,1164,SECSGEM/uHGemHT9045_EC.cpp#L1164
16116,FT_8_TYPE,Ac Rotate Angle,Degree,&tRotate.RotateDutDate[0][0][2],360,0,0,Ac Rotate Angle,1165,SECSGEM/uHGemHT9045_EC.cpp#L1165
16117,FT_8_TYPE,Ad Rotate Angle,Degree,&tRotate.RotateDutDate[0][0][3],360,0,0,Ad Rotate Angle,1166,SECSGEM/uHGemHT9045_EC.cpp#L1166
16122,FT_8_TYPE,Ba Rotate Angle,Degree,&tRotate.RotateDutDate[0][1][0],360,0,0,Ba Rotate Angle,1167,SECSGEM/uHGemHT9045_EC.cpp#L1167
16123,FT_8_TYPE,Bb Rotate Angle,Degree,&tRotate.RotateDutDate[0][1][1],360,0,0,Bb Rotate Angle,1168,SECSGEM/uHGemHT9045_EC.cpp#L1168
16124,FT_8_TYPE,Bc Rotate Angle,Degree,&tRotate.RotateDutDate[0][1][2],360,0,0,Bc Rotate Angle,1169,SECSGEM/uHGemHT9045_EC.cpp#L1169
16125,FT_8_TYPE,Bd Rotate Angle,Degree,&tRotate.RotateDutDate[0][1][3],360,0,0,Bd Rotate Angle,1170,SECSGEM/uHGemHT9045_EC.cpp#L1170
16148,ASCII_TYPE,In Rotate Angle,Degree,&strInRotateDutAngle,360,0,0,In Rotate Angle,1171,SECSGEM/uHGemHT9045_EC.cpp#L1171
16149,ASCII_TYPE,Out Rotate Angle,Degree,&strOutRotateDutAngle,360,0,0,Out Rotate Angle,1172,SECSGEM/uHGemHT9045_EC.cpp#L1172
16150,FT_8_TYPE,Loader Tray Arrival Lock Time,Second,&Ld_UldDelayTime.LD_TrayArrivalDely,10,0.1,0.1,Loader Tray Arrival Lock Time,1173,SECSGEM/uHGemHT9045_EC.cpp#L1173
16151,FT_8_TYPE,Loader Lock OK Time,Second,&Ld_UldDelayTime.LD_FixTrayDely,10,0.1,0.1,Loader Lock OK Time,1174,SECSGEM/uHGemHT9045_EC.cpp#L1174
16152,FT_8_TYPE,Loader Lifter to Middle Time,Second,&Ld_UldDelayTime.LD_StackMiddLockDelay,10,0.1,0.1,Loader Lifter to Middle Time,1175,SECSGEM/uHGemHT9045_EC.cpp#L1175
16153,FT_8_TYPE,Loader Lifter to Down Time,Second,&Ld_UldDelayTime.LD_LiftDownDelay,10,0.1,0.1,Loader Lifter to Down Time,1176,SECSGEM/uHGemHT9045_EC.cpp#L1176
16154,FT_8_TYPE,Unloader Tray Arrival Lock Time,Second,&Ld_UldDelayTime.ULD_TrayArrivalDelay,10,0.1,0.1,Unloader Tray Arrival Lock Time,1177,SECSGEM/uHGemHT9045_EC.cpp#L1177
16155,FT_8_TYPE,Unloader Lock OK Time,Second,&Ld_UldDelayTime.ULD_FixTrayDely,10,0.1,0.1,Unloader Lock OK Time,1178,SECSGEM/uHGemHT9045_EC.cpp#L1178
16156,FT_8_TYPE,Unloader Lifter to Middle Time,Second,&Ld_UldDelayTime.ULD_TrayBackDelay,10,0.1,0.1,Unloader Lifter to Middle Time,1179,SECSGEM/uHGemHT9045_EC.cpp#L1179
16157,FT_8_TYPE,Unloader Lifter to Down Time,Second,&Ld_UldDelayTime.ULD_LiftDownDelay,10,0.1,0.1,Unloader Lifter to Down Time,1180,SECSGEM/uHGemHT9045_EC.cpp#L1180
16170,FT_8_TYPE,Low Yield Alarm Percentage,Percentage,&TestIF_File.dLowYieldLimit,100,0.1,0.1,Low Yield Alarm Percentage,1181,SECSGEM/uHGemHT9045_EC.cpp#L1181
16171,FT_8_TYPE,Site Different Alarm Percentage,Percentage,&TestIF_File.dFailAlarmSiteYield,100,0.1,0.1,Site Different Alarm Percentage,1182,SECSGEM/uHGemHT9045_EC.cpp#L1182
16172,FT_8_TYPE,Low Yield Alarm Percentage for RT,Percentage,&TestIF_File.dLowYieldLimit_RT,100,0.0,0.0,Low Yield Alarm Percentage for RT,1183,SECSGEM/uHGemHT9045_EC.cpp#L1183
16173,FT_8_TYPE,Site Different Alarm Percentage for RT,Percentage,&TestIF_File.dFailAlarmSiteYield_RT,100,0.0,0.0,Site Different Alarm Percentage for RT,1184,SECSGEM/uHGemHT9045_EC.cpp#L1184
16174,FT_8_TYPE,By Site Compare Yield Percentage,Percentage,&TestIF_File.dFailAlarmSiteYieldCmp,100,0.0,0.0,By Site Compare Yield Percentage,1185,SECSGEM/uHGemHT9045_EC.cpp#L1185
16175,FT_8_TYPE,Low Yields%(By Total) Percentage,Percentage,&TestIF_File.dLowYieldLimitByTotal,100,0.0,0.0,Low Yields%(By Total) Percentage,1186,SECSGEM/uHGemHT9045_EC.cpp#L1186
16176,FT_8_TYPE,By Site Compare Yield Percentage for RT,Percentage,&TestIF_File.dFailAlarmSiteYieldCmp_RT,100,0.0,0.0,By Site Compare Yield Percentage for RT,1187,SECSGEM/uHGemHT9045_EC.cpp#L1187
16177,FT_8_TYPE,Low Yields%(By Total) Percentage for RT,Percentage,&TestIF_File.dLowYieldLimitByTotal_RT,100,0.0,0.0,Low Yields%(By Total) Percentage for RT,1188,SECSGEM/uHGemHT9045_EC.cpp#L1188
35000,BOOLEAN_TYPE,[A01] Auto switch to operator when idle,,&IniConfig.bA01AutoSwitchToOperatorMode,,,,,1190,SECSGEM/uHGemHT9045_EC.cpp#L1190
35001,INT_4_TYPE,[A01] Auto switch to operator when idle sec.,Second,&IniConfig.iA01ChangeOpTime,,10,,,1191,SECSGEM/uHGemHT9045_EC.cpp#L1191
35002,BOOLEAN_TYPE,[A01_1] Press start auto switch to operator,,&IniConfig.bA01PressStartAutoSwitchToOperatorMode,,,,,1192,SECSGEM/uHGemHT9045_EC.cpp#L1192
35003,BOOLEAN_TYPE,[A03] After Home Suck And Carry Ic To InterFace Error,,&IniConfig.bA03UseAfterHomeCarryAndSuckIcToRBin,,,,,1194,SECSGEM/uHGemHT9045_EC.cpp#L1194
35004,BOOLEAN_TYPE,"[A04] Loader Magazine ,Tray split fail can skip",,&IniConfig.bA04LoaderTraySplitFailCanSkip,,,,,1195,SECSGEM/uHGemHT9045_EC.cpp#L1195
35005,BOOLEAN_TYPE,[A05] Use Auto Docking ,,&IniConfig.bA05UseAutoDocking,,,,,1196,SECSGEM/uHGemHT9045_EC.cpp#L1196
35009,BOOLEAN_TYPE,[A08] Loader no tray Cleanout  and Cleanout finish  check again,,&IniConfig.bA08LastLoaderAutoCleanOutAndCheckAgain,,,,,1197,SECSGEM/uHGemHT9045_EC.cpp#L1197
35010,BOOLEAN_TYPE,[A09] By Arm Close Site,,&IniConfig.bA09_ByArmCloseSite,,,,,1198,SECSGEM/uHGemHT9045_EC.cpp#L1198
35011,BOOLEAN_TYPE,[A10] Auto Retest,,&IniConfig.bA10_AutoReTest,,1,0,Enable Auto Retest,1199,SECSGEM/uHGemHT9045_EC.cpp#L1199
35012,BOOLEAN_TYPE,[A11] Barcode Reader,,&IniConfig.bA11BarcodeTime,,,,,1200,SECSGEM/uHGemHT9045_EC.cpp#L1200
35013,INT_4_TYPE,[A11] Barcode Reader over Sec.,Second,&IniConfig.iA11BarcodeTime,,10,,,1201,SECSGEM/uHGemHT9045_EC.cpp#L1201
35014,BOOLEAN_TYPE,[A02] Can select Normal or Prime bin data,,&IniConfig.bA02BinModelPrime,,,,,1202,SECSGEM/uHGemHT9045_EC.cpp#L1202
35015,BOOLEAN_TYPE,[A17] Disable RESET button,,&IniConfig.bA17RESETButtonDisable,,,,,1203,SECSGEM/uHGemHT9045_EC.cpp#L1203
35016,BOOLEAN_TYPE,[A21] Rotate Detect Error Need Shake,,&IniConfig.bA21RotateDetectErrNeedShake,,,,,1204,SECSGEM/uHGemHT9045_EC.cpp#L1204
35017,FT_8_TYPE,[A22-2]Show Message and keep running distance,Second,&IniConfig.dA22MagneticScaleKeepRunRange,10.0,0.01,0.01,,1205,SECSGEM/uHGemHT9045_EC.cpp#L1205
35018,FT_8_TYPE,[A22-3] Show Message and Stop running,Second,&IniConfig.dA22MagneticScaleStopRunRange,10.0,0.01,0.01,,1206,SECSGEM/uHGemHT9045_EC.cpp#L1206
35019,BOOLEAN_TYPE,[A23] Check 'lot no' in SLT report,,&IniConfig.bA23CheckLotNoInSLTReport,,,,,1207,SECSGEM/uHGemHT9045_EC.cpp#L1207
35020,BOOLEAN_TYPE,[A26] Motor Speed Sort Display,,&IniConfig.bA26MotorSpeedSortDisplay,,,,,1208,SECSGEM/uHGemHT9045_EC.cpp#L1208
35021,BOOLEAN_TYPE,[A27] Enable Light Scale,,&IniConfig.bA27EnableLightScale,,,,,1209,SECSGEM/uHGemHT9045_EC.cpp#L1209
35022,BOOLEAN_TYPE,[A27-1] Log Enable Light Scale Data,,&IniConfig.bA27_1LogEnableLightScaleData,,,,,1210,SECSGEM/uHGemHT9045_EC.cpp#L1210
35031,BOOLEAN_TYPE,[A65] Support Bundle Info,,&IniConfig.bA65_BundleIDList,,,,,1211,SECSGEM/uHGemHT9045_EC.cpp#L1211
35032,BOOLEAN_TYPE,[A68] Enable Automatic Loading and Unloading,,&IniConfig.bA68_AutoLoadUnload,,,,,1212,SECSGEM/uHGemHT9045_EC.cpp#L1212
35051,BOOLEAN_TYPE,[C02] Enable CCD,,&IniConfig.bC02InstallCCD,,,,,1214,SECSGEM/uHGemHT9045_EC.cpp#L1214
35052,BOOLEAN_TYPE,[C03] Use CatchTrayFix,,&IniConfig.bC03UseCatchTray,,,,,1215,SECSGEM/uHGemHT9045_EC.cpp#L1215
35072,BOOLEAN_TYPE,[C08] Use socket sensor ,,&IniConfig.bC08_SocketSensor,,,,,1217,SECSGEM/uHGemHT9045_EC.cpp#L1217
35073,BOOLEAN_TYPE,[C09] Jam After Start Car Record,,&IniConfig.bC09_CarRecord,,,,,1218,SECSGEM/uHGemHT9045_EC.cpp#L1218
35074,INT_4_TYPE,[C09] Jam After Start Car Record Delay Time,Second,&IniConfig.iCarRecordDelayTime,1,200,,,1219,SECSGEM/uHGemHT9045_EC.cpp#L1219
35075,BOOLEAN_TYPE,[C10] Enable ESD connect error report function,,&IniConfig.bEnable_ESD_COMERR_Report,,,,,1220,SECSGEM/uHGemHT9045_EC.cpp#L1220
35100,BOOLEAN_TYPE,[D01] Enable ReadTorque  (1/per),,&IniConfig.bD01EnableReadTorque,,,,,1221,SECSGEM/uHGemHT9045_EC.cpp#L1221
35101,BOOLEAN_TYPE,[D02] Off Read Torque Function During Test,,&IniConfig.bD02OffReadTorqueDuringTest,,,,,1222,SECSGEM/uHGemHT9045_EC.cpp#L1222
35103,INT_4_TYPE,[D03] Read Toqrue Count,,&IniConfig.iD01ReadTorqueTimeCount,,0,1000,,1223,SECSGEM/uHGemHT9045_EC.cpp#L1223
35104,BOOLEAN_TYPE,"[D10] Manual height use Z1,Z2 button to UP/Down",,&IniConfig.bD10ManualHeightComptibleWithNS,,,,,1224,SECSGEM/uHGemHT9045_EC.cpp#L1224
35105,BOOLEAN_TYPE,"[D11] If shuttle no device, no need to do auto height.",,&IniConfig.bD11NoIcSkipAutoHeight,,,,,1225,SECSGEM/uHGemHT9045_EC.cpp#L1225
35106,BOOLEAN_TYPE,[D12] Shuttle auto hieight by setting force value,,&IniConfig.bD12UseDeviceFormPressDoShtHeight,,,,,1226,SECSGEM/uHGemHT9045_EC.cpp#L1226
35107,BOOLEAN_TYPE,[D21] Enable Finish Test up and wait,,&IniConfig.bD21EnableFinishTestUpWait,,,,,1227,SECSGEM/uHGemHT9045_EC.cpp#L1227
35108,INT_4_TYPE,[D21] Enable Finish Test up and wait Height,0.01mm,&IniConfig.iD21FinishTestUpWaitHeight,1000,0,,,1228,SECSGEM/uHGemHT9045_EC.cpp#L1228
35109,INT_4_TYPE,[D21] Enable Finish Test up and wait Time,MSecond,&IniConfig.iD21FinishTestUpWaitTime,100000,100,,,1229,SECSGEM/uHGemHT9045_EC.cpp#L1229
35110,BOOLEAN_TYPE,[D22] Support Multi Double Contact,,&IniConfig.bD22SupportMultiDoubleContact,,,,,1230,SECSGEM/uHGemHT9045_EC.cpp#L1230
35111,INT_4_TYPE,[D22] Support Multi Double Contact Count,,&IniConfig.iD22DoubleContactCount,8,0,,,1231,SECSGEM/uHGemHT9045_EC.cpp#L1231
35112,BOOLEAN_TYPE,[D24] Enable EP check funtion,,&IniConfig.bD24EnableEPCheckFuntion,,,,,1232,SECSGEM/uHGemHT9045_EC.cpp#L1232
35113,FT_8_TYPE,[D25]EP Load Rate for 60mm,,&IniConfig.dIndex60mmLoadRate,1.5,0.5,1,,1233,SECSGEM/uHGemHT9045_EC.cpp#L1233
35114,FT_8_TYPE,[D25]EP Load Rate for 40mm,,&IniConfig.dIndex40mmLoadRate,1.5,0.5,1,,1234,SECSGEM/uHGemHT9045_EC.cpp#L1234
35115,FT_8_TYPE,[D25]EP Load Rate for 30mm,,&IniConfig.dIndex30mmLoadRate,1.5,0.5,1,,1235,SECSGEM/uHGemHT9045_EC.cpp#L1235
35116,BOOLEAN_TYPE,[D26] Enable EP Encoder Range,,&IniConfig.bD26EnableEPEncoderRange,,,,,1236,SECSGEM/uHGemHT9045_EC.cpp#L1236
35117,INT_4_TYPE,[D26] EP Encoder Range,,&IniConfig.iD26EPEncoderRange,,,,,1237,SECSGEM/uHGemHT9045_EC.cpp#L1237
35118,BOOLEAN_TYPE,[D27] Enable single site 85 kg,,&IniConfig.bD27UseSingleSite85kg,,,,,1238,SECSGEM/uHGemHT9045_EC.cpp#L1238
35119,BOOLEAN_TYPE,[D22-2] Double Contact No Need Re-Contact,,&IniConfig.bD22DoubleContactNoNeedReContact,,,,,1239,SECSGEM/uHGemHT9045_EC.cpp#L1239
35120,BOOLEAN_TYPE,[D29] Stable Contact Mode,,&IniConfig.bD29EnableIndexContactDelay,,,,,1240,SECSGEM/uHGemHT9045_EC.cpp#L1240
35121,BOOLEAN_TYPE,[D30]  Enable Site Mode Select,,&IniConfig.bD30EnableSiteModeSelect,,,,,1241,SECSGEM/uHGemHT9045_EC.cpp#L1241
35122,BOOLEAN_TYPE,[D31]  RTC Change Recipe Need reCreate RTC Model,,&IniConfig.bD31RTCChangeRecipeNeedreCreateModel,,,,,1242,SECSGEM/uHGemHT9045_EC.cpp#L1242
35123,BOOLEAN_TYPE,"[D32] Tray pitch > 35mm, the counter air on time must >0.5 Sec.",,&IniConfig.bD32_35TrayPitchIndexDOnMoreThen500MS,,,,,1243,SECSGEM/uHGemHT9045_EC.cpp#L1243
35124,BOOLEAN_TYPE,[D33]  RTC Initial Start Need Verify,,&IniConfig.bD33RTCInitStartVerify,,,,,1244,SECSGEM/uHGemHT9045_EC.cpp#L1244
35125,BOOLEAN_TYPE,[D34] Enable Galil Protection Function.,,&IniConfig.bD34GailDMCProtection,,,,,1245,SECSGEM/uHGemHT9045_EC.cpp#L1245
35126,BOOLEAN_TYPE,"[D40] IC miss of testhead, skip enabled after Z1 pressed",,&IniConfig.bD40IndexICFallDownMustPressFMotorDown,,,,,1246,SECSGEM/uHGemHT9045_EC.cpp#L1246
35128,INT_4_TYPE,[D41] Test Socket IC check Skip Position,,&IniConfig.iD41SocketInitialICCheckPosition,1,0,1,0 : Inside socket1 : Above Socket,1247,SECSGEM/uHGemHT9045_EC.cpp#L1247
35129,FT_4_TYPE,[D41] Test Socket IC check Skip Height,mm,&IniConfig.dD41SocketInitialCheckOffset,10.0,1.0,3,,1248,SECSGEM/uHGemHT9045_EC.cpp#L1248
35130,BOOLEAN_TYPE,[D42] Index and Shuttle jam need pause,,&IniConfig.bD42IndexPickICShuttlePause,,,,,1249,SECSGEM/uHGemHT9045_EC.cpp#L1249
35131,BOOLEAN_TYPE,[D43] Index and Shuttle jam can retry or skip,,&IniConfig.bD43IndexDropErrorCanRetryandSkip,,,,,1250,SECSGEM/uHGemHT9045_EC.cpp#L1250
35132,BOOLEAN_TYPE,[D44] Check vacumn after test head purge,,&IniConfig.bD44CheckIndexICDestroy,,,,,1251,SECSGEM/uHGemHT9045_EC.cpp#L1251
35133,INT_4_TYPE,[D44] Check vacumn after test head purge time,MSecond,&IniConfig.iD44TestHeadCheckVacuumTime,100000,100,,,1252,SECSGEM/uHGemHT9045_EC.cpp#L1252
35134,BOOLEAN_TYPE,[D45] CheckIndex,,&IniConfig.bD45UseOutArmCheckIndex,,,,,1253,SECSGEM/uHGemHT9045_EC.cpp#L1253
35135,INT_4_TYPE,[D46] Index Destroy Delay,Second,&IniConfig.iD46WaitIndexDestroyTime,15,5,,,1254,SECSGEM/uHGemHT9045_EC.cpp#L1254
35139,BOOLEAN_TYPE,"[D48] Disable Z1,Z2 function when power off,or EMG press",,&IniConfig.bD48PowerOffEmgCanNotUseZ1Z2,,,,,1255,SECSGEM/uHGemHT9045_EC.cpp#L1255
35140,BOOLEAN_TYPE,[D51] OneCycle and Clean Out finish Test Arm at rear position,,&IniConfig.bD51UseOnecycleCleanOutFinishTestArmAtRear,,,,,1256,SECSGEM/uHGemHT9045_EC.cpp#L1256
35141,BOOLEAN_TYPE,[D52]Before Show Iterrface Error Test Head Need  Up ,,&IniConfig.bD52InterFaceErrHeadNeedUp,,,,,1257,SECSGEM/uHGemHT9045_EC.cpp#L1257
35142,BOOLEAN_TYPE,[D53] Index Light Always On ,,&IniConfig.bD53CCDLightOn,,,,,1258,SECSGEM/uHGemHT9045_EC.cpp#L1258
35143,INT_4_TYPE,[D53] Index Light Off Delay Time,Min,&IniConfig.iD53LightOnMin,10000,1,,,1259,SECSGEM/uHGemHT9045_EC.cpp#L1259
35144,BOOLEAN_TYPE,[D54]Index Pick and Place Shuttle Slow Down,,&IniConfig.bD54SlowDown,,,,,1260,SECSGEM/uHGemHT9045_EC.cpp#L1260
35145,INT_4_TYPE,[D54]Index Pick and Place Shuttle Slow Down Speed,,&IniConfig.iD54SlowDownScale,100,1,,,1261,SECSGEM/uHGemHT9045_EC.cpp#L1261
35146,BOOLEAN_TYPE,"[D55] When RTC Enabled, Disable Index Check.",,&IniConfig.bD55DisableIndexCheck,,,,,1262,SECSGEM/uHGemHT9045_EC.cpp#L1262
35147,BOOLEAN_TYPE,[D56] Forced Enable Piggy-Back Function,,&IniConfig.bD56YieldPiggyBackEnable,,,,,1263,SECSGEM/uHGemHT9045_EC.cpp#L1263
35148,BOOLEAN_TYPE,[D13] Check index home sensor after find home,,&IniConfig.bD13CheckIndexHomeSensor,,,,,1264,SECSGEM/uHGemHT9045_EC.cpp#L1264
35149,BOOLEAN_TYPE,[D14] Auto height use setting torque (For > 300KG Model),,&IniConfig.bD14_AutoHeightUseSetTorque,,,,,1265,SECSGEM/uHGemHT9045_EC.cpp#L1265
35150,INT_4_TYPE,[D14] Auto height use setting torque value,,&IniConfig.iD14_AutoHeightUseSetTorque,30,10,15,,1266,SECSGEM/uHGemHT9045_EC.cpp#L1266
35151,BOOLEAN_TYPE,[D15] Continuous auto contact test,,&IniConfig.bD15_AutoContactTest,,,,,1267,SECSGEM/uHGemHT9045_EC.cpp#L1267
35152,BOOLEAN_TYPE,[D16] Step by step contact test,,&IniConfig.bD16_StepContactTest,,,,,1268,SECSGEM/uHGemHT9045_EC.cpp#L1268
35153,INT_4_TYPE,[D17] Get hardware height in high calbration,,&IniConfig.iD17_UseHardwareHeightToContact,,,,,1269,SECSGEM/uHGemHT9045_EC.cpp#L1269
35154,BOOLEAN_TYPE,[D23] Every device do multi contact before test,,&IniConfig.bD23EveryDeviceDoubleContactFirstNoTesting,,,,,1270,SECSGEM/uHGemHT9045_EC.cpp#L1270
35155,INT_4_TYPE,[D23] Every device do multi contact before test Count,,&IniConfig.iD23_MultiContactCount,30,2,2,,1271,SECSGEM/uHGemHT9045_EC.cpp#L1271
