"File","FullPath","Line","OldExpr","NewExpr","Numerator","Denominator","OrigLine"
"mymotor.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\Motor\mymotor.cpp","6193","double(p)/r","ChangeToFloatNonPcnt((double)(double(p)), (double)(r))","double(p)","r","p1=double(p)/r;                                //1666"
"mySMCmotor.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\Motor\mySMCmotor.cpp","288","LP/GearRatio","ChangeToFloatNonPcnt((double)(LP), (double)(GearRatio))","LP","GearRatio","LP=LP/GearRatio;"
"mySMCmotor.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\Motor\mySMCmotor.cpp","289","LN/GearRatio","ChangeToFloatNonPcnt((double)(LN), (double)(GearRatio))","LN","GearRatio","LN=LN/GearRatio;"
"mySMCmotor.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\Motor\mySMCmotor.cpp","414","6553500/Range","ChangeToFloatNonPcnt((double)(6553500), (double)(Range))","6553500","Range","if(x>6553500/Range)                                                         //DL單軸最大可達9.8Mpps//"
"mySMCmotor.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\Motor\mySMCmotor.cpp","415","6553500/Range","ChangeToFloatNonPcnt((double)(6553500), (double)(Range))","6553500","Range","x=6553500/Range;                                                        //DF單軸最大可達6.5Mpps//"
"mySMCmotor.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\Motor\mySMCmotor.cpp","440","6553500/Range","ChangeToFloatNonPcnt((double)(6553500), (double)(Range))","6553500","Range","if(x>6553500/Range)                                                         //DL單軸最大可達9.8Mpps//"
"mySMCmotor.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\Motor\mySMCmotor.cpp","441","6553500/Range","ChangeToFloatNonPcnt((double)(6553500), (double)(Range))","6553500","Range","x=6553500/Range;                                                        //DF單軸最大可達6.5Mpps//"
"mySMCmotor.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\Motor\mySMCmotor.cpp","466","6553500/Range","ChangeToFloatNonPcnt((double)(6553500), (double)(Range))","6553500","Range","if(x>6553500/Range)                                                         //DL單軸最大可達9.8Mpps//"
"mySMCmotor.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\Motor\mySMCmotor.cpp","467","6553500/Range","ChangeToFloatNonPcnt((double)(6553500), (double)(Range))","6553500","Range","x=6553500/Range;                                                        //DF單軸最大可達6.5Mpps//"
"mySMCmotor.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\Motor\mySMCmotor.cpp","546","Tar/GearRatio","ChangeToFloatNonPcnt((double)(Tar), (double)(GearRatio))","Tar","GearRatio","iP1=Tar/GearRatio;"
"mySMCmotor.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\Motor\mySMCmotor.cpp","865","lValue/GearRatio","ChangeToFloatNonPcnt((double)(lValue), (double)(GearRatio))","lValue","GearRatio","long lPitch=lValue/GearRatio;"
"mySYNTEKmotor.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\Motor\mySYNTEKmotor.cpp","68","LP/GearRatio","ChangeToFloatNonPcnt((double)(LP), (double)(GearRatio))","LP","GearRatio","LP=LP/GearRatio;"
"mySYNTEKmotor.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\Motor\mySYNTEKmotor.cpp","69","LN/GearRatio","ChangeToFloatNonPcnt((double)(LN), (double)(GearRatio))","LN","GearRatio","LN=LN/GearRatio;"
"ProductionInfo.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\ProductionInfo\ProductionInfo.cpp","699","atof(sPowerTime.c_str())/fLastTestTime","ChangeToFloatNonPcnt((double)(atof(sPowerTime.c_str())), (double)(fLastTestTime))","atof(sPowerTime.c_str())","fLastTestTime","splanout=IntToStr((int)(atof(sPowerTime.c_str())/fLastTestTime));       //Mylin 20170517 Modify OEE Clear Count Issue"
"ProductionInfo.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\ProductionInfo\ProductionInfo.cpp","1658","atof(sSumPowerTime.c_str())/fLastTestTime","ChangeToFloatNonPcnt((double)(atof(sSumPowerTime.c_str())), (double)(fLastTestTime))","atof(sSumPowerTime.c_str())","fLastTestTime","sSumPlanOut=IntToStr((int)(atof(sSumPowerTime.c_str())/fLastTestTime)); //Sam 20170829 HT-7045 變數改為 HT-9045 變數"
"ProductionInfo.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\ProductionInfo\ProductionInfo.cpp","2239","7200/dTestTime","ChangeToFloatNonPcnt((double)(7200), (double)(dTestTime))","7200","dTestTime","iIPSCFlag_CountdownQty=7200/dTestTime;"
"uPAT_Function.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\ProductionInfo\uPAT_Function.cpp","421","RunInfo.dTestTimeSec/GetTotalContactCount()","ChangeToFloatNonPcnt((double)(RunInfo.dTestTimeSec), (double)(GetTotalContactCount()))","RunInfo.dTestTimeSec","GetTotalContactCount()","dret=RunInfo.dTestTimeSec/GetTotalContactCount();"
"uPAT_Function.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\ProductionInfo\uPAT_Function.cpp","428","[stPauseTime]/GetTotalContactCount()","ChangeToFloatNonPcnt((double)([stPauseTime]), (double)(GetTotalContactCount()))","[stPauseTime]","GetTotalContactCount()","dret=LastSet.SystemAccSecond[0][stPauseTime]/GetTotalContactCount();"
"uPAT_Function.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\ProductionInfo\uPAT_Function.cpp","1545","dMolecular/dDenominator","ChangeToFloatNonPcnt((double)(dMolecular), (double)(dDenominator))","dMolecular","dDenominator","double dret=(dMolecular/dDenominator)*100.0;"
"fRotate.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\RotateKit\fRotate.cpp","619","(sgRotateIn->Width -10)/sgRotateIn->ColCount","ChangeToFloatNonPcnt((double)((sgRotateIn->Width -10)), (double)(sgRotateIn->ColCount))","(sgRotateIn->Width -10)","sgRotateIn->ColCount","sgRotateIn->DefaultColWidth =(sgRotateIn->Width -10)/sgRotateIn->ColCount;"
"fRotate.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\RotateKit\fRotate.cpp","620","(sgRotateIn->Height-10)/sgRotateIn->RowCount","ChangeToFloatNonPcnt((double)((sgRotateIn->Height-10)), (double)(sgRotateIn->RowCount))","(sgRotateIn->Height-10)","sgRotateIn->RowCount","sgRotateIn->DefaultRowHeight=(sgRotateIn->Height-10)/sgRotateIn->RowCount;"
"fRotate.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\RotateKit\fRotate.cpp","622","(sgRotateIn->Width -10)/sgRotateIn->ColCount","ChangeToFloatNonPcnt((double)((sgRotateIn->Width -10)), (double)(sgRotateIn->ColCount))","(sgRotateIn->Width -10)","sgRotateIn->ColCount","sgRotateOut->DefaultColWidth =(sgRotateIn->Width -10)/sgRotateIn->ColCount;"
"fRotate.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\RotateKit\fRotate.cpp","623","(sgRotateIn->Height-10)/sgRotateIn->RowCount","ChangeToFloatNonPcnt((double)((sgRotateIn->Height-10)), (double)(sgRotateIn->RowCount))","(sgRotateIn->Height-10)","sgRotateIn->RowCount","sgRotateOut->DefaultRowHeight=(sgRotateIn->Height-10)/sgRotateIn->RowCount;"
"fRotate.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\RotateKit\fRotate.cpp","683","(sgRotateIn->Width -10)/sgRotateIn->ColCount","ChangeToFloatNonPcnt((double)((sgRotateIn->Width -10)), (double)(sgRotateIn->ColCount))","(sgRotateIn->Width -10)","sgRotateIn->ColCount","sgRotateInRT->DefaultColWidth =(sgRotateIn->Width -10)/sgRotateIn->ColCount;"
"fRotate.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\RotateKit\fRotate.cpp","684","(sgRotateIn->Height-10)/sgRotateIn->RowCount","ChangeToFloatNonPcnt((double)((sgRotateIn->Height-10)), (double)(sgRotateIn->RowCount))","(sgRotateIn->Height-10)","sgRotateIn->RowCount","sgRotateInRT->DefaultRowHeight=(sgRotateIn->Height-10)/sgRotateIn->RowCount;"
"fRotate.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\RotateKit\fRotate.cpp","686","(sgRotateIn->Width -10)/sgRotateIn->ColCount","ChangeToFloatNonPcnt((double)((sgRotateIn->Width -10)), (double)(sgRotateIn->ColCount))","(sgRotateIn->Width -10)","sgRotateIn->ColCount","sgRotateOutRT->DefaultColWidth =(sgRotateIn->Width -10)/sgRotateIn->ColCount;"
"fRotate.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\RotateKit\fRotate.cpp","687","(sgRotateIn->Height-10)/sgRotateIn->RowCount","ChangeToFloatNonPcnt((double)((sgRotateIn->Height-10)), (double)(sgRotateIn->RowCount))","(sgRotateIn->Height-10)","sgRotateIn->RowCount","sgRotateOutRT->DefaultRowHeight=(sgRotateIn->Height-10)/sgRotateIn->RowCount;"
"SECSGEM.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SECSGEM\SECSGEM.cpp","1078","Tag/iMaxCol","ChangeToFloatNonPcnt((double)(Tag), (double)(iMaxCol))","Tag","iMaxCol","iRow=Tag/iMaxCol;"
"SECSGEM.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SECSGEM\SECSGEM.cpp","1185","Tag/iMaxCol","ChangeToFloatNonPcnt((double)(Tag), (double)(iMaxCol))","Tag","iMaxCol","iRow=Tag/iMaxCol;"
"SECSGEM.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SECSGEM\SECSGEM.cpp","1241","P->Tag/iMaxCol","ChangeToFloatNonPcnt((double)(P->Tag), (double)(iMaxCol))","P->Tag","iMaxCol","iRow=P->Tag/iMaxCol;"
"uHGemClass.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SECSGEM\uHGemClass.cpp","1461","enable/disable","ChangeToFloatNonPcnt((double)(enable), (double)(disable))","enable","disable","1. <CEED> enable/disable"
"uHGemEquipment.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SECSGEM\uHGemEquipment.cpp","1615","ItemSize/TypeSize","ChangeToFloatNonPcnt((double)(ItemSize), (double)(TypeSize))","ItemSize","TypeSize","for(j=0; j<(ItemSize/TypeSize); j++)"
"uHGemEquipment.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SECSGEM\uHGemEquipment.cpp","1629","ItemSize/TypeSize","ChangeToFloatNonPcnt((double)(ItemSize), (double)(TypeSize))","ItemSize","TypeSize","if((j+1)<(ItemSize/TypeSize))"
"uHGemEquipment.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SECSGEM\uHGemEquipment.cpp","1657","ItemSize/TypeSize","ChangeToFloatNonPcnt((double)(ItemSize), (double)(TypeSize))","ItemSize","TypeSize","if((j+1)<(ItemSize/TypeSize))"
"uHGemEquipment.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SECSGEM\uHGemEquipment.cpp","1690","ItemSize/TypeSize","ChangeToFloatNonPcnt((double)(ItemSize), (double)(TypeSize))","ItemSize","TypeSize","if((j+1)<(ItemSize/TypeSize))"
"uHGemEquipment.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SECSGEM\uHGemEquipment.cpp","1722","ItemSize/TypeSize","ChangeToFloatNonPcnt((double)(ItemSize), (double)(TypeSize))","ItemSize","TypeSize","if((j+1)<(ItemSize/TypeSize))"
"uHGemEquipment.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SECSGEM\uHGemEquipment.cpp","1754","ItemSize/TypeSize","ChangeToFloatNonPcnt((double)(ItemSize), (double)(TypeSize))","ItemSize","TypeSize","if((j+1)<(ItemSize/TypeSize))"
"uHGemEquipment.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SECSGEM\uHGemEquipment.cpp","1786","ItemSize/TypeSize","ChangeToFloatNonPcnt((double)(ItemSize), (double)(TypeSize))","ItemSize","TypeSize","if((j+1)<(ItemSize/TypeSize))"
"uHGemEquipment.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SECSGEM\uHGemEquipment.cpp","1818","ItemSize/TypeSize","ChangeToFloatNonPcnt((double)(ItemSize), (double)(TypeSize))","ItemSize","TypeSize","if((j+1)<(ItemSize/TypeSize))"
"uHGemEquipment.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SECSGEM\uHGemEquipment.cpp","1850","ItemSize/TypeSize","ChangeToFloatNonPcnt((double)(ItemSize), (double)(TypeSize))","ItemSize","TypeSize","if((j+1)<(ItemSize/TypeSize))"
"uHGemEquipment.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SECSGEM\uHGemEquipment.cpp","4290","TotalFileSize/iMaxSend","ChangeToFloatNonPcnt((double)(TotalFileSize), (double)(iMaxSend))","TotalFileSize","iMaxSend","iTotalCount=TotalFileSize/iMaxSend;"
"uHGemEquipment.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SECSGEM\uHGemEquipment.cpp","8551","enable/disable","ChangeToFloatNonPcnt((double)(enable), (double)(disable))","enable","disable","1. <CEED> enable/disable  boolean"
"SortingBinTray.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SortingBinTray\SortingBinTray.cpp","1401","Parameter.iPickSuckX*SuckData.iXPitch/TrayData.iXPitch","ChangeToFloatNonPcnt((double)(Parameter.iPickSuckX*SuckData.iXPitch), (double)(TrayData.iXPitch))","Parameter.iPickSuckX*SuckData.iXPitch","TrayData.iXPitch","iStart = iXItem -1 + (Parameter.iPickSuckX*SuckData.iXPitch/TrayData.iXPitch);"
"SortingBinTray.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SortingBinTray\SortingBinTray.cpp","1402","Parameter.iPickSuckX*SuckData.iXPitch/TrayData.iXPitch","ChangeToFloatNonPcnt((double)(Parameter.iPickSuckX*SuckData.iXPitch), (double)(TrayData.iXPitch))","Parameter.iPickSuckX*SuckData.iXPitch","TrayData.iXPitch","iEnd = -1 - (SuckData.iXItem - Parameter.iPickSuckX*SuckData.iXPitch/TrayData.iXPitch);"
"SortingBinTray.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SortingBinTray\SortingBinTray.cpp","1410","Parameter.iPickSuckX*SuckData.iXPitch/TrayData.iXPitch","ChangeToFloatNonPcnt((double)(Parameter.iPickSuckX*SuckData.iXPitch), (double)(TrayData.iXPitch))","Parameter.iPickSuckX*SuckData.iXPitch","TrayData.iXPitch","iStart = 0 - (SuckData.iXItem - Parameter.iPickSuckX*SuckData.iXPitch/TrayData.iXPitch);"
"SortingBinTray.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SortingBinTray\SortingBinTray.cpp","1411","Parameter.iPickSuckX*SuckData.iXPitch/TrayData.iXPitch","ChangeToFloatNonPcnt((double)(Parameter.iPickSuckX*SuckData.iXPitch), (double)(TrayData.iXPitch))","Parameter.iPickSuckX*SuckData.iXPitch","TrayData.iXPitch","iEnd = iXItem + (Parameter.iPickSuckX*SuckData.iXPitch/TrayData.iXPitch);"
"SortingBinTray.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SortingBinTray\SortingBinTray.cpp","1422","Parameter.iPickSuckX*SuckData.iXPitch/TrayData.iXPitch","ChangeToFloatNonPcnt((double)(Parameter.iPickSuckX*SuckData.iXPitch), (double)(TrayData.iXPitch))","Parameter.iPickSuckX*SuckData.iXPitch","TrayData.iXPitch","iStart = TrayData.iXDivision -1 + (Parameter.iPickSuckX*SuckData.iXPitch/TrayData.iXPitch);"
"SortingBinTray.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SortingBinTray\SortingBinTray.cpp","1423","Parameter.iPickSuckX*SuckData.iXPitch/TrayData.iXPitch","ChangeToFloatNonPcnt((double)(Parameter.iPickSuckX*SuckData.iXPitch), (double)(TrayData.iXPitch))","Parameter.iPickSuckX*SuckData.iXPitch","TrayData.iXPitch","iEnd = -1 - (SuckData.iXItem - Parameter.iPickSuckX*SuckData.iXPitch/TrayData.iXPitch);"
"SortingBinTray.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SortingBinTray\SortingBinTray.cpp","1431","Parameter.iPickSuckX*SuckData.iXPitch/TrayData.iXPitch","ChangeToFloatNonPcnt((double)(Parameter.iPickSuckX*SuckData.iXPitch), (double)(TrayData.iXPitch))","Parameter.iPickSuckX*SuckData.iXPitch","TrayData.iXPitch","iStart = 0 - (SuckData.iXItem - Parameter.iPickSuckX*SuckData.iXPitch/TrayData.iXPitch);"
"SortingBinTray.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SortingBinTray\SortingBinTray.cpp","1432","Parameter.iPickSuckX*SuckData.iXPitch/TrayData.iXPitch","ChangeToFloatNonPcnt((double)(Parameter.iPickSuckX*SuckData.iXPitch), (double)(TrayData.iXPitch))","Parameter.iPickSuckX*SuckData.iXPitch","TrayData.iXPitch","iEnd = TrayData.iXDivision + (Parameter.iPickSuckX*SuckData.iXPitch/TrayData.iXPitch);"
"SortingBinTray.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SortingBinTray\SortingBinTray.cpp","1589","Parameter.iPickSuckX*SuckData.iXPitch/TrayData.iXPitch","ChangeToFloatNonPcnt((double)(Parameter.iPickSuckX*SuckData.iXPitch), (double)(TrayData.iXPitch))","Parameter.iPickSuckX*SuckData.iXPitch","TrayData.iXPitch","iStart = TrayData.iXDivision -1 + (Parameter.iPickSuckX*SuckData.iXPitch/TrayData.iXPitch);"
"SortingBinTray.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SortingBinTray\SortingBinTray.cpp","1590","Parameter.iPickSuckX*SuckData.iXPitch/TrayData.iXPitch","ChangeToFloatNonPcnt((double)(Parameter.iPickSuckX*SuckData.iXPitch), (double)(TrayData.iXPitch))","Parameter.iPickSuckX*SuckData.iXPitch","TrayData.iXPitch","iEnd = -1 - (SuckData.iXItem - Parameter.iPickSuckX*SuckData.iXPitch/TrayData.iXPitch);"
"SortingBinTray.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SortingBinTray\SortingBinTray.cpp","1598","Parameter.iPickSuckX*SuckData.iXPitch/TrayData.iXPitch","ChangeToFloatNonPcnt((double)(Parameter.iPickSuckX*SuckData.iXPitch), (double)(TrayData.iXPitch))","Parameter.iPickSuckX*SuckData.iXPitch","TrayData.iXPitch","iStart = 0 - (SuckData.iXItem - Parameter.iPickSuckX*SuckData.iXPitch/TrayData.iXPitch);"
"SortingBinTray.cpp","D:\HT9045\HT9011UC_Code_V3.33.897.0_20260306\SortingBinTray\SortingBinTray.cpp","1599","Parameter.iPickSuckX*SuckData.iXPitch/TrayData.iXPitch","ChangeToFloatNonPcnt((double)(Parameter.iPickSuckX*SuckData.iXPitch), (double)(TrayData.iXPitch))","Parameter.iPickSuckX*SuckData.iXPitch","TrayData.iXPitch","iEnd = TrayData.iXDivision + (Parameter.iPickSuckX*SuckData.iXPitch/TrayData.iXPitch);"
